22/02/2014 16:13:19,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50]",siena,2.229412ms
22/02/2014 16:13:19,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40]",siena,2.282519ms
22/02/2014 16:17:21,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,100]",siena,0.009712ms
22/02/2014 16:17:21,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80]",siena,28.763853ms
22/02/2014 16:17:22,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,10]",siena,2.628712ms
22/02/2014 16:17:22,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20]",siena,2.596075ms
22/02/2014 16:17:23,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50]",siena,1.38896ms
22/02/2014 16:17:23,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40]",siena,11.843771ms
22/02/2014 16:19:16,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,100]",siena,0.005836ms
22/02/2014 16:19:17,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80]",siena,21.83237ms
22/02/2014 16:19:17,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,10]",siena,2.446015ms
22/02/2014 16:19:18,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20]",siena,1.899587ms
22/02/2014 16:19:19,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50]",siena,2.533865ms
22/02/2014 16:19:19,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40]",siena,1.985363ms
22/02/2014 16:21:47,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,100]",siena,0.005146ms
22/02/2014 16:21:48,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80]",siena,36.44264ms
22/02/2014 16:21:48,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,10]",siena,2.463164ms
22/02/2014 16:21:49,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20]",siena,1.95839ms
22/02/2014 16:21:49,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50]",siena,1.795494ms
22/02/2014 16:21:50,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40]",siena,1.91232ms
22/02/2014 16:22:24,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,100]",siena,0.0073ms
22/02/2014 16:22:24,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80]",siena,25.598646ms
22/02/2014 16:22:25,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,10]",siena,2.457584ms
22/02/2014 16:22:25,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20]",siena,2.134234ms
22/02/2014 16:22:26,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50]",siena,2.180632ms
22/02/2014 16:22:27,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40]",siena,3.370629ms
22/02/2014 16:22:58,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,100]",siena,0.011068ms
22/02/2014 16:22:58,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80.0]",siena,30.992167ms
22/02/2014 16:22:59,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,10.5]",siena,1.518221ms
22/02/2014 16:22:59,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20.9]",siena,2.132992ms
22/02/2014 16:23:00,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50.0]",siena,2.072202ms
22/02/2014 16:23:00,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40.4]",siena,2.234878ms
22/02/2014 16:25:42,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,100]",siena,0.0108ms
22/02/2014 16:25:43,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80.0]",siena,30.071929ms
22/02/2014 16:25:43,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,10.5]",siena,2.039271ms
22/02/2014 16:25:44,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20.9]",siena,4.615024ms
22/02/2014 16:25:44,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50.0]",siena,4.156538ms
22/02/2014 16:25:45,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40.4]",siena,3.533665ms
22/02/2014 16:29:39,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,100]",siena,0.01082ms
22/02/2014 16:29:40,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80]",siena,27.83641ms
22/02/2014 16:29:42,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,10]",siena,3.888246ms
22/02/2014 16:29:43,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20]",siena,2.357964ms
22/02/2014 16:29:45,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50]",siena,3.5356ms
22/02/2014 16:29:46,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40]",siena,4.453291ms
22/02/2014 16:30:48,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,90]",siena,0.01318ms
22/02/2014 16:30:50,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80]",siena,28.852518ms
22/02/2014 16:30:51,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,10]",siena,1.869796ms
22/02/2014 16:30:53,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20]",siena,3.431335ms
22/02/2014 16:30:54,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50]",siena,1.78682ms
22/02/2014 16:30:56,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40]",siena,2.336014ms
22/02/2014 16:31:18,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,90]",siena,0.009972ms
22/02/2014 16:31:20,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80]",siena,33.725225ms
22/02/2014 16:31:21,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,10]",siena,2.190465ms
22/02/2014 16:31:23,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20]",siena,2.272392ms
22/02/2014 16:31:24,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50]",siena,1.982477ms
22/02/2014 16:31:26,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40]",siena,2.301931ms
22/02/2014 16:38:20,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,90]",siena,0.011142ms
22/02/2014 16:38:21,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80]",siena,35.012066ms
22/02/2014 16:38:23,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,10]",siena,3.947351ms
22/02/2014 16:38:24,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20]",siena,2.487959ms
22/02/2014 16:38:26,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50]",siena,2.963718ms
22/02/2014 16:38:27,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40]",siena,2.631458ms
22/02/2014 16:40:05,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,90]",siena,0.011192ms
22/02/2014 16:40:06,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80]",siena,25.25225ms
22/02/2014 16:40:08,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,10]",siena,2.24371ms
22/02/2014 16:40:09,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20]",siena,4.548378ms
22/02/2014 16:40:11,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50]",siena,5.021138ms
22/02/2014 16:40:12,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40]",siena,5.646391ms
22/02/2014 16:54:58,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,90]",siena,22.91123ms
22/02/2014 16:54:59,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80]",siena,11.537379ms
22/02/2014 16:55:01,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,10]",siena,2.590927ms
22/02/2014 16:55:02,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20]",siena,2.701636ms
22/02/2014 16:55:04,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50]",siena,3.931073ms
22/02/2014 16:55:05,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40]",siena,2.462248ms
22/02/2014 16:56:11,Advertisement,localhost:3000,"[class,eq,'oneITS'],[area,eq,'tor'],[value,<,90]",siena,20.075834ms
22/02/2014 16:56:12,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,80]",siena,12.475751ms
22/02/2014 16:56:14,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,105]",siena,2.499148ms
22/02/2014 16:56:15,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,20]",siena,2.31738ms
22/02/2014 16:56:17,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,50]",siena,3.821737ms
22/02/2014 16:56:18,Publication,localhost:3000,"[class,'oneITS'],[area,'tor'],[value,40]",siena,2.357526ms
